num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status
200,417,139,109,87,1,2,1,0,5408
38,0,1,38,0,0,0,0,0,5409
188,498,182,108,77,2,0,0,1,5410
180,439,123,113,62,1,4,0,0,5411
36,5,5,35,1,0,0,0,0,5412
19,0,0,19,0,0,0,0,0,5413
35,0,0,35,0,0,0,0,0,5414
178,1320,169,89,83,4,2,0,0,5415
198,473,112,109,87,1,0,1,0,5416
179,489,114,116,62,0,1,0,0,5417
34,1,0,34,0,0,0,0,0,5418
30,0,3,29,0,0,1,0,0,5419
169,881,141,83,82,0,4,0,0,5420
21,1,0,21,0,0,0,0,0,5421
41,0,4,41,0,0,0,0,0,5422
230,906,215,158,65,1,4,1,1,5423
236,703,141,155,76,2,3,0,0,5424
18,3,0,18,0,0,0,0,0,5425
4,0,0,4,0,0,0,0,0,5426
160,466,201,100,54,0,6,0,0,5427
24,0,1,24,0,0,0,0,0,5428
76,2,1,76,0,0,0,0,0,5429
201,672,154,131,67,2,0,0,1,5430
44,0,0,44,0,0,0,0,0,5431
29,1,1,29,0,0,0,0,0,5432
30,0,6,29,1,0,0,0,0,5433
232,457,113,140,76,0,12,1,3,5434
16,0,0,15,1,0,0,0,0,5435
38,0,0,38,0,0,0,0,0,5436
203,536,130,124,74,3,2,0,0,5437
9,0,0,9,0,0,0,0,0,5438
59,0,0,58,1,0,0,0,0,5439
174,346,115,106,65,0,3,0,0,5440
22,0,0,21,1,0,0,0,0,5441
52,0,8,52,0,0,0,0,0,5442
18,0,0,18,0,0,0,0,0,5443
72,2,0,71,1,0,0,0,0,5444
256,546,135,161,91,1,3,0,0,5445
12,0,0,12,0,0,0,0,0,5446
13,0,0,13,0,0,0,0,0,5447
162,352,101,85,72,1,4,0,0,5448
7,0,0,7,0,0,0,0,0,5449
38,3,0,38,0,0,0,0,0,5450
14,0,4,14,0,0,0,0,0,5451
113,592,127,92,18,2,1,0,0,5452
239,408,162,168,68,1,1,0,1,5453
37,1,1,37,0,0,0,0,0,5454
242,415,112,158,78,0,5,0,1,5455
19,0,0,19,0,0,0,0,0,5456
30,0,1,29,1,0,0,0,0,5457
63,3,0,61,1,1,0,0,0,5458
184,941,162,119,62,0,2,1,0,5459
32,0,1,32,0,0,0,0,0,5460
199,515,118,150,44,3,2,0,0,5461
84,79,77,70,12,0,2,0,0,5462
179,454,113,125,52,0,2,0,0,5463
8,0,1,8,0,0,0,0,0,5464
123,356,109,81,39,1,1,1,0,5465
52,39,14,39,12,1,0,0,0,5466
99,325,73,84,15,0,0,0,0,5467
170,726,148,100,64,2,3,1,0,5468
50,4,3,50,0,0,0,0,0,5469
23,1,0,23,0,0,0,0,0,5470
25,0,0,25,0,0,0,0,0,5471
206,378,149,137,67,0,2,0,0,5472
16,0,0,16,0,0,0,0,0,5473
25,0,0,25,0,0,0,0,0,5474
19,0,0,19,0,0,0,0,0,5475
128,571,110,92,35,0,0,0,1,5476
54,100,28,36,18,0,0,0,0,5477
10,0,0,10,0,0,0,0,0,5478
108,168,43,69,38,0,0,1,0,5479
122,307,70,93,24,0,3,1,1,5480
33,1,0,32,1,0,0,0,0,5481
228,1030,192,149,62,0,6,10,1,5482
152,358,121,94,54,2,2,0,0,5483
170,793,194,120,43,2,5,0,0,5484
165,1630,169,119,42,0,3,1,0,5485
552,0,3,551,1,0,0,0,0,5486
180,994,224,112,60,1,6,1,0,5487
172,9,2,169,1,2,0,0,0,5488
227,473,154,148,74,2,2,0,1,5489
9,0,0,9,0,0,0,0,0,5490
110,328,126,78,29,0,2,0,1,5491
27,0,0,27,0,0,0,0,0,5492
477,3,0,475,2,0,0,0,0,5493
213,1688,265,123,86,1,3,0,0,5494
7,0,0,7,0,0,0,0,0,5495
250,1,0,248,1,0,1,0,0,5496
175,1196,230,126,49,0,0,0,0,5497
129,215,145,97,30,0,1,0,1,5498
202,1311,175,126,70,2,3,0,1,5499
205,476,149,128,75,1,1,0,0,5500
136,270,114,80,49,3,3,1,0,5501
37,0,4,37,0,0,0,0,0,5502
164,1819,163,95,61,1,6,0,1,5503
173,1214,244,106,64,1,2,0,0,5504
177,706,186,98,77,0,2,0,0,5505
47,7,17,45,2,0,0,0,0,5506
242,744,193,154,85,0,3,0,0,5507
27,1,0,27,0,0,0,0,0,5508
225,559,166,125,98,0,1,0,1,5509
22,0,1,22,0,0,0,0,0,5510
8,0,0,8,0,0,0,0,0,5511
238,815,165,136,96,2,3,1,0,5512
235,1278,212,171,60,2,1,0,1,5513
25,0,1,25,0,0,0,0,0,5514
29,4,0,29,0,0,0,0,0,5515
17,0,0,17,0,0,0,0,0,5516
46,0,0,45,1,0,0,0,0,5517
362,745,199,190,168,3,1,0,0,5518
209,0,1,203,3,3,0,0,0,5519
23,1,0,23,0,0,0,0,0,5520
290,915,240,166,119,2,2,1,0,5521
41,0,1,40,1,0,0,0,0,5522
267,1221,259,176,90,0,1,0,0,5523
11,0,0,11,0,0,0,0,0,5524
143,0,1,143,0,0,0,0,0,5525
225,1085,204,140,82,0,1,2,0,5526
13,0,0,13,0,0,0,0,0,5527
237,1430,243,163,68,2,3,0,1,5528
11,0,0,11,0,0,0,0,0,5529
345,1019,162,237,105,0,2,1,0,5530
10,0,0,10,0,0,0,0,0,5531
252,885,242,182,70,0,0,0,0,5532
168,718,172,91,74,1,2,0,0,5533
8,1,0,8,0,0,0,0,0,5534
257,1096,206,143,110,0,2,0,2,5535
316,1080,194,177,135,1,2,0,1,5536
13,0,0,13,0,0,0,0,0,5537
281,809,171,181,97,1,2,0,0,5538
285,778,171,170,110,3,2,0,0,5539
195,1176,209,106,85,1,2,1,0,5540
13,0,0,13,0,0,0,0,0,5541
239,1270,194,145,87,1,5,1,0,5542
270,898,233,174,91,2,3,0,0,5543
21,1,0,21,0,0,0,0,0,5544
307,1275,228,216,86,1,4,0,0,5545
12,0,0,12,0,0,0,0,0,5546
26,0,0,26,0,0,0,0,0,5547
21,0,0,21,0,0,0,0,0,5548
236,938,216,131,103,0,2,0,0,5549
258,1008,261,149,108,1,0,0,0,5550
33,2,1,33,0,0,0,0,0,5551
320,2021,362,202,114,2,2,0,0,5552
23,1,0,23,0,0,0,0,0,5553
60,4,0,60,0,0,0,0,0,5554
102,8,3,100,2,0,0,0,0,5555
268,1820,298,180,85,1,2,0,0,5556
49,0,0,48,0,1,0,0,0,5557
41,2,0,40,0,1,0,0,0,5558
239,938,212,163,71,1,3,0,1,5559
32,2,0,31,0,1,0,0,0,5560
17,0,0,16,1,0,0,0,0,5561
273,914,218,161,107,1,3,0,1,5562
229,1005,227,146,80,2,1,0,0,5563
21,0,0,21,0,0,0,0,0,5564
26,1,0,26,0,0,0,0,0,5565
212,551,187,114,95,0,3,0,0,5566
294,1689,284,185,103,1,4,1,0,5567
29,1,0,29,0,0,0,0,0,5568
239,548,188,139,96,0,4,0,0,5569
14,0,0,13,1,0,0,0,0,5570
296,656,253,168,121,1,5,1,0,5571
277,1270,311,175,98,0,4,0,0,5572
18,0,0,17,1,0,0,0,0,5573
292,1425,264,162,119,2,7,1,1,5574
18,0,0,18,0,0,0,0,0,5575
9,1,0,9,0,0,0,0,0,5576
34,1,0,32,2,0,0,0,0,5577
303,1003,242,160,137,2,2,1,1,5578
237,913,202,136,100,1,0,0,0,5579
22,3,0,21,1,0,0,0,0,5580
315,1050,274,164,143,3,2,1,2,5581
27,0,0,27,0,0,0,0,0,5582
13,0,0,12,1,0,0,0,0,5583
251,1145,261,112,133,3,2,1,0,5584
24,1,0,23,1,0,0,0,0,5585
81,0,1,80,1,0,0,0,0,5586
212,916,198,131,79,1,1,0,0,5587
440,1112,322,256,176,3,3,0,2,5588
16,0,1,15,1,0,0,0,0,5589
349,967,280,188,156,3,2,0,0,5590
29,0,2,29,0,0,0,0,0,5591
27,0,1,27,0,0,0,0,0,5592
354,1119,277,164,187,1,2,0,0,5593
7,0,0,7,0,0,0,0,0,5594
323,1908,261,207,112,1,3,0,0,5595
19,0,0,17,1,1,0,0,0,5596
52,0,6,51,1,0,0,0,0,5597
398,1942,322,196,198,0,4,0,0,5598
18,0,0,18,0,0,0,0,0,5599
6,1,0,6,0,0,0,0,0,5600
265,1138,254,140,120,0,2,1,2,5601
8,0,0,8,0,0,0,0,0,5602
253,1410,261,165,79,3,2,3,1,5603
264,1487,279,167,95,1,1,0,0,5604
15,0,0,15,0,0,0,0,0,5605
13,0,0,13,0,0,0,0,0,5606
21,0,0,19,1,1,0,0,0,5607
392,1972,312,214,168,3,4,2,1,5608
266,736,229,168,94,0,2,2,0,5609
10,0,0,9,1,0,0,0,0,5610
19,0,0,18,1,0,0,0,0,5611
359,1092,242,203,151,2,2,0,1,5612
331,1017,285,177,146,1,3,2,2,5613
19,0,0,18,1,0,0,0,0,5614
11,0,1,11,0,0,0,0,0,5615
7,0,2,7,0,0,0,0,0,5616
287,3800,406,202,81,0,3,0,1,5617
22,1,0,21,0,1,0,0,0,5618
9,0,0,9,0,0,0,0,0,5619
21,2,0,21,0,0,0,0,0,5620
22,0,0,22,0,0,0,0,0,5621
21,1,0,21,0,0,0,0,0,5622
26,2,0,26,0,0,0,0,0,5623
47,0,0,47,0,0,0,0,0,5624
291,1169,257,161,123,2,4,0,1,5625
23,0,1,23,0,0,0,0,0,5626
16,3,0,16,0,0,0,0,0,5627
4,0,0,4,0,0,0,0,0,5628
11,2,0,11,0,0,0,0,0,5629
39,0,0,39,0,0,0,0,0,5630
204,1059,235,134,66,0,2,2,0,5631
28,0,0,28,0,0,0,0,0,5632
11,0,1,11,0,0,0,0,0,5633
5,0,0,5,0,0,0,0,0,5634
8,0,0,8,0,0,0,0,0,5635
12,0,0,12,0,0,0,0,0,5636
199,603,199,134,63,2,0,0,0,5637
23,0,1,21,2,0,0,0,0,5638
12,0,0,12,0,0,0,0,0,5639
12,0,0,12,0,0,0,0,0,5640
46,2,2,45,1,0,0,0,0,5641
315,1247,274,206,106,2,1,0,0,5642
16,2,1,16,0,0,0,0,0,5643
18,0,0,17,0,0,1,0,0,5644
13,2,1,13,0,0,0,0,0,5645
304,1069,338,199,103,1,1,0,0,5646
13,0,0,12,1,0,0,0,0,5647
2,0,0,2,0,0,0,0,0,5648
3,0,0,2,1,0,0,0,0,5649
13,0,0,12,1,0,0,0,0,5650
9,0,0,9,0,0,0,0,0,5651
18,3,0,17,1,0,0,0,0,5652
240,1212,374,153,81,2,2,2,0,5653
16,1,0,16,0,0,0,0,0,5654
6,0,0,6,0,0,0,0,0,5655
15,1,0,15,0,0,0,0,0,5656
7,0,0,7,0,0,0,0,0,5657
11,0,0,10,1,0,0,0,0,5658
7,0,1,7,0,0,0,0,0,5659
1,0,0,1,0,0,0,0,0,5660
8,1,0,8,0,0,0,0,0,5661
7,0,0,7,0,0,0,0,0,5662
30,0,0,29,1,0,0,0,0,5663
229,695,251,134,87,1,7,0,0,5664
10,0,0,10,0,0,0,0,0,5665
7,0,0,6,1,0,0,0,0,5666
2,0,0,2,0,0,0,0,0,5667
29,1,1,28,1,0,0,0,0,5668
35,0,0,35,0,0,0,0,0,5669
22,0,0,22,0,0,0,0,0,5670
168,449,188,111,57,0,0,0,0,5671
11,0,0,11,0,0,0,0,0,5672
18,0,0,18,0,0,0,0,0,5673
20,0,0,19,1,0,0,0,0,5674
33,0,0,33,0,0,0,0,0,5675
13,0,0,13,0,0,0,0,0,5676
11,0,0,11,0,0,0,0,0,5677
11,0,0,11,0,0,0,0,0,5678
187,722,176,108,77,0,2,0,0,5679
4,0,0,4,0,0,0,0,0,5680
7,0,0,7,0,0,0,0,0,5681
36,2,1,36,0,0,0,0,0,5682
55,0,5,53,2,0,0,0,0,5683
287,709,196,171,109,0,4,1,2,5684
137,162,0,136,0,0,1,0,0,5685
7,0,1,7,0,0,0,0,0,5686
18,0,0,18,0,0,0,0,0,5687
241,2,0,234,4,3,0,0,0,5688
8,0,0,8,0,0,0,0,0,5689
11,0,0,11,0,0,0,0,0,5690
19,2,0,19,0,0,0,0,0,5691
200,752,184,126,74,0,0,0,0,5692
29,3,0,29,0,0,0,0,0,5693
9,0,0,8,0,1,0,0,0,5694
187,415,264,114,70,1,2,0,0,5695
14,0,0,14,0,0,0,0,0,5696
21,2,0,19,2,0,0,0,0,5697
31,4,0,31,0,0,0,0,0,5698
48,0,3,48,0,0,0,0,0,5699
170,1762,257,110,54,1,5,0,0,5700
11,0,0,10,1,0,0,0,0,5701
4,0,0,4,0,0,0,0,0,5702
16,0,0,16,0,0,0,0,0,5703
27,3,3,27,0,0,0,0,0,5704
58,2,0,58,0,0,0,0,0,5705
258,470,235,139,117,1,1,0,0,5706
21,0,0,21,0,0,0,0,0,5707
3,0,0,3,0,0,0,0,0,5708
46,0,0,46,0,0,0,0,0,5709
264,459,200,116,147,1,0,0,0,5710
1,0,0,1,0,0,0,0,0,5711
11,0,0,11,0,0,0,0,0,5712
41,0,2,41,0,0,0,0,0,5713
196,466,166,128,65,0,1,1,1,5714
10,0,0,10,0,0,0,0,0,5715
11,2,0,11,0,0,0,0,0,5716
109,202,167,75,32,0,2,0,0,5717
17,1,0,17,0,0,0,0,0,5718
20,0,0,20,0,0,0,0,0,5719
29,1,0,28,1,0,0,0,0,5720
50,0,0,50,0,0,0,0,0,5721
6,0,0,6,0,0,0,0,0,5722
292,898,262,170,116,3,1,1,1,5723
12,0,0,12,0,0,0,0,0,5724
13,0,0,13,0,0,0,0,0,5725
27,0,0,27,0,0,0,0,0,5726
7,0,0,7,0,0,0,0,0,5727
283,519,295,193,88,1,1,0,0,5728
37,6,0,37,0,0,0,0,0,5729
9,0,0,9,0,0,0,0,0,5730
265,664,191,160,101,1,1,1,1,5731
5,0,0,5,0,0,0,0,0,5732
18,1,0,17,1,0,0,0,0,5733
386,1912,394,246,137,1,2,0,0,5734
7,0,0,7,0,0,0,0,0,5735
9,0,0,9,0,0,0,0,0,5736
15,3,0,14,1,0,0,0,0,5737
16,0,0,16,0,0,0,0,0,5738
25,2,0,25,0,0,0,0,0,5739
23,0,0,23,0,0,0,0,0,5740
432,924,287,252,173,0,6,0,1,5741
15,0,0,15,0,0,0,0,0,5742
23,0,0,23,0,0,0,0,0,5743
17,0,0,17,0,0,0,0,0,5744
55,0,3,55,0,0,0,0,0,5745
274,1140,300,168,98,0,5,1,2,5746
18,0,0,18,0,0,0,0,0,5747
18,0,0,18,0,0,0,0,0,5748
38,0,0,37,0,0,1,0,0,5749
18,0,0,18,0,0,0,0,0,5750
22,0,0,22,0,0,0,0,0,5751
61,1,1,61,0,0,0,0,0,5752
54,0,0,54,0,0,0,0,0,5753
431,3450,533,329,90,2,9,0,1,5754
11,0,0,11,0,0,0,0,0,5755
20,0,0,20,0,0,0,0,0,5756
12,0,0,12,0,0,0,0,0,5757
16,1,0,16,0,0,0,0,0,5758
330,2409,397,207,118,0,5,0,0,5759
10,0,0,10,0,0,0,0,0,5760
29,0,1,29,0,0,0,0,0,5761
44,0,0,43,1,0,0,0,0,5762
43,0,0,43,0,0,0,0,0,5763
355,1249,349,245,100,1,5,1,3,5764
51,4,0,51,0,0,0,0,0,5765
16,0,0,16,0,0,0,0,0,5766
83,13,0,80,2,1,0,0,0,5767
42,0,0,40,0,2,0,0,0,5768
24,0,1,22,2,0,0,0,0,5769
17,0,0,16,1,0,0,0,0,5770
433,1814,451,269,160,0,3,0,1,5771
16,0,0,16,0,0,0,0,0,5772
23,0,1,23,0,0,0,0,0,5773
20,0,0,20,0,0,0,0,0,5774
15,0,0,15,0,0,0,0,0,5775
14,0,0,14,0,0,0,0,0,5776
321,1594,318,164,149,3,1,3,1,5777
30,1,0,30,0,0,0,0,0,5778
10,0,0,10,0,0,0,0,0,5779
33,0,0,32,1,0,0,0,0,5780
37,4,0,37,0,0,0,0,0,5781
45,2,0,45,0,0,0,0,0,5782
8,0,0,8,0,0,0,0,0,5783
22,0,0,22,0,0,0,0,0,5784
337,2638,270,175,156,1,4,0,1,5785
18,3,0,18,0,0,0,0,0,5786
233,1039,280,161,70,0,1,1,0,5787
29,0,0,29,0,0,0,0,0,5788
276,306,285,158,113,2,2,1,0,5789
158,234,92,108,48,0,2,0,0,5790
19,0,0,19,0,0,0,0,0,5791
35,0,0,35,0,0,0,0,0,5792
41,5,0,41,0,0,0,0,0,5793
26,0,0,26,0,0,0,0,0,5794
244,1356,332,176,67,1,0,0,0,5795
22,1,1,22,0,0,0,0,0,5796
29,0,1,29,0,0,0,0,0,5797
40,0,0,40,0,0,0,0,0,5798
256,2979,434,195,50,2,9,0,0,5799
12,0,0,12,0,0,0,0,0,5800
15,0,0,15,0,0,0,0,0,5801
19,0,0,19,0,0,0,0,0,5802
226,359,342,149,73,1,3,0,0,5803
26,0,1,26,0,0,0,0,0,5804
22,3,0,22,0,0,0,0,0,5805
46,10,1,46,0,0,0,0,0,5806
54,0,0,54,0,0,0,0,0,5807
335,2112,597,201,131,1,2,0,0,5808
13,1,0,13,0,0,0,0,0,5809
38,0,0,38,0,0,0,0,0,5810
223,1950,433,155,64,1,0,1,2,5811
14,0,0,13,1,0,0,0,0,5812
11,0,0,11,0,0,0,0,0,5813
13,0,0,13,0,0,0,0,0,5814
160,326,300,127,32,1,0,0,0,5815
8,0,0,7,1,0,0,0,0,5816
24,2,1,23,1,0,0,0,0,5817
24,3,0,23,1,0,0,0,0,5818
36,0,0,35,1,0,0,0,0,5819
8,0,0,8,0,0,0,0,0,5820
269,783,357,146,117,1,3,1,1,5821
36,3,0,35,1,0,0,0,0,5822
12,0,0,11,1,0,0,0,0,5823
135,245,133,66,64,1,4,0,0,5824
22,0,0,22,0,0,0,0,0,5825
34,0,0,34,0,0,0,0,0,5826
230,1562,322,140,90,0,0,0,0,5827
50,0,0,44,0,0,6,0,0,5828
19,0,0,18,1,0,0,0,0,5829
15,0,0,14,1,0,0,0,0,5830
13,1,0,12,1,0,0,0,0,5831
1,0,0,0,1,0,0,0,0,5832
182,443,135,91,89,2,0,0,0,5833
24,0,0,22,2,0,0,0,0,5834
33,0,1,32,1,0,0,0,0,5835
42,0,0,41,1,0,0,0,0,5836
249,1244,469,143,103,2,1,0,0,5837
17,0,0,17,0,0,0,0,0,5838
19,0,2,19,0,0,0,0,0,5839
34,0,0,33,1,0,0,0,0,5840
322,1503,491,201,113,1,2,2,3,5841
9,0,0,9,0,0,0,0,0,5842
43,2,0,43,0,0,0,0,0,5843
385,1651,489,230,146,2,4,2,1,5844
38,3,1,38,0,0,0,0,0,5845
40,0,0,40,0,0,0,0,0,5846
166,1199,348,131,35,0,0,0,0,5847
17,1,0,17,0,0,0,0,0,5848
23,0,0,23,0,0,0,0,0,5849
8,0,0,7,1,0,0,0,0,5850
169,293,195,99,69,0,1,0,0,5851
23,4,0,23,0,0,0,0,0,5852
17,1,0,17,0,0,0,0,0,5853
28,0,3,28,0,0,0,0,0,5854
50,3,0,50,0,0,0,0,0,5855
79,0,0,79,0,0,0,0,0,5856
219,1172,274,114,104,1,0,0,0,5857
24,0,0,24,0,0,0,0,0,5858
29,4,0,29,0,0,0,0,0,5859
85,0,0,84,1,0,0,0,0,5860
185,519,301,134,46,0,4,1,0,5861
14,0,0,14,0,0,0,0,0,5862
193,800,336,126,64,0,3,0,0,5863
13,1,0,13,0,0,0,0,0,5864
50,1,0,49,1,0,0,0,0,5865
206,525,265,147,56,0,3,0,0,5866
46,0,0,46,0,0,0,0,0,5867
151,667,195,106,45,0,0,0,0,5868
31,3,0,30,1,0,0,0,0,5869
32,1,0,32,0,0,0,0,0,5870
255,505,187,168,80,5,1,0,1,5871
144,271,90,120,22,1,1,0,0,5872
11,0,0,11,0,0,0,0,0,5873
9,0,0,9,0,0,0,0,0,5874
64,100,68,57,7,0,0,0,0,5875
9,0,0,9,0,0,0,0,0,5876
11,0,0,11,0,0,0,0,0,5877
27,0,0,27,0,0,0,0,0,5878
8,0,0,8,0,0,0,0,0,5879
253,1051,334,155,93,1,3,0,1,5880
35,2,1,35,0,0,0,0,0,5881
26,1,1,25,1,0,0,0,0,5882
248,1382,299,182,65,0,1,0,0,5883
36,0,0,36,0,0,0,0,0,5884
180,307,217,153,25,0,1,0,1,5885
28,0,0,28,0,0,0,0,0,5886
45,6,2,43,1,1,0,0,0,5887
389,2798,564,233,152,0,2,0,2,5888
34,0,0,34,0,0,0,0,0,5889
23,1,0,22,1,0,0,0,0,5890
44,2,0,42,2,0,0,0,0,5891
520,2546,659,353,156,5,4,1,1,5892
116,337,109,78,37,0,0,1,0,5893
20,0,0,19,1,0,0,0,0,5894
339,1082,423,213,119,0,6,1,0,5895
28,0,0,27,1,0,0,0,0,5896
156,286,76,108,42,0,6,0,0,5897
42,0,0,40,2,0,0,0,0,5898
15,0,0,14,1,0,0,0,0,5899
38,1,0,37,1,0,0,0,0,5900
305,1415,418,186,117,1,1,0,0,5901
15,0,0,14,1,0,0,0,0,5902
2,0,0,2,0,0,0,0,0,5903
4,0,0,4,0,0,0,0,0,5904
171,236,82,70,100,0,1,0,0,5905
7,0,0,7,0,0,0,0,0,5906
9,0,0,9,0,0,0,0,0,5907
423,1661,584,266,152,0,2,1,2,5908
22,2,0,22,0,0,0,0,0,5909
136,250,51,102,32,0,1,1,0,5910
27,0,0,26,0,0,0,1,0,5911
15,0,0,15,0,0,0,0,0,5912
285,1293,295,167,111,1,5,0,1,5913
128,200,63,59,67,1,1,0,0,5914
18,1,0,18,0,0,0,0,0,5915
5,0,0,5,0,0,0,0,0,5916
325,798,354,200,120,0,4,0,1,5917
17,4,1,17,0,0,0,0,0,5918
15,0,0,15,0,0,0,0,0,5919
204,1200,307,162,39,1,2,0,0,5920
17,0,0,17,0,0,0,0,0,5921
186,325,253,109,71,0,3,1,2,5922
18,0,0,18,0,0,0,0,0,5923
11,0,0,10,1,0,0,0,0,5924
129,299,117,100,26,1,1,1,0,5925
34,0,0,34,0,0,0,0,0,5926
297,1133,444,216,75,1,4,0,1,5927
19,0,0,19,0,0,0,0,0,5928
18,0,1,18,0,0,0,0,0,5929
25,0,0,25,0,0,0,0,0,5930
260,1493,338,142,111,0,4,1,2,5931
24,0,0,24,0,0,0,0,0,5932
17,0,0,17,0,0,0,0,0,5933
148,390,210,123,24,1,0,0,0,5934
7,0,0,7,0,0,0,0,0,5935
17,0,0,17,0,0,0,0,0,5936
217,885,248,134,78,2,3,0,0,5937
25,0,0,25,0,0,0,0,0,5938
29,2,0,28,0,1,0,0,0,5939
223,349,251,156,61,3,1,0,2,5940
11,0,0,11,0,0,0,0,0,5941
17,0,0,17,0,0,0,0,0,5942
17,0,1,16,0,1,0,0,0,5943
23,0,0,23,0,0,0,0,0,5944
275,1113,431,168,105,0,1,1,0,5945
17,0,0,17,0,0,0,0,0,5946
18,0,1,18,0,0,0,0,0,5947
23,0,1,23,0,0,0,0,0,5948
300,1532,281,212,82,4,0,2,0,5949
14,0,0,14,0,0,0,0,0,5950
212,306,303,125,85,1,1,0,0,5951
29,2,0,29,0,0,0,0,0,5952
17,0,0,17,0,0,0,0,0,5953
25,1,0,24,1,0,0,0,0,5954
50,0,0,50,0,0,0,0,0,5955
306,1259,319,183,119,0,2,1,1,5956
36,2,0,34,0,0,0,2,0,5957
9,0,0,9,0,0,0,0,0,5958
44,2,1,44,0,0,0,0,0,5959
23,1,0,23,0,0,0,0,0,5960
314,1488,446,206,106,0,0,0,2,5961
20,0,1,19,1,0,0,0,0,5962
20,0,0,19,0,1,0,0,0,5963
18,0,0,18,0,0,0,0,0,5964
31,0,0,30,0,1,0,0,0,5965
24,2,1,24,0,0,0,0,0,5966
36,0,0,36,0,0,0,0,0,5967
413,1934,542,248,160,0,3,1,1,5968
9,1,1,9,0,0,0,0,0,5969
26,0,0,25,1,0,0,0,0,5970
45,1,0,45,0,0,0,0,0,5971
331,1082,522,238,90,1,2,0,0,5972
30,8,0,30,0,0,0,0,0,5973
15,2,0,15,0,0,0,0,0,5974
23,1,1,23,0,0,0,0,0,5975
17,2,0,17,0,0,0,0,0,5976
307,847,440,183,117,1,6,0,0,5977
33,0,0,33,0,0,0,0,0,5978
128,229,229,112,16,0,0,0,0,5979
17,0,0,17,0,0,0,0,0,5980
17,0,0,17,0,0,0,0,0,5981
17,0,0,17,0,0,0,0,0,5982
292,1194,379,150,133,0,9,0,0,5983
36,3,1,36,0,0,0,0,0,5984
248,592,302,160,85,0,3,0,0,5985
172,1056,258,68,100,3,1,0,0,5986
10,1,0,10,0,0,0,0,0,5987
13,1,1,13,0,0,0,0,0,5988
35,0,0,35,0,0,0,0,0,5989
275,625,491,161,114,0,0,0,0,5990
16,0,1,16,0,0,0,0,0,5991
27,1,1,27,0,0,0,0,0,5992
34,1,1,34,0,0,0,0,0,5993
39,2,0,39,0,0,0,0,0,5994
30,1,0,30,0,0,0,0,0,5995
412,1680,553,255,153,2,2,0,0,5996
13,0,0,13,0,0,0,0,0,5997
20,0,1,20,0,0,0,0,0,5998
9,0,0,9,0,0,0,0,0,5999
272,339,158,156,112,3,1,0,0,6000
268,816,529,188,73,2,3,1,1,6001
19,0,0,19,0,0,0,0,0,6002
249,1209,431,163,85,0,1,0,0,6003
10,1,0,10,0,0,0,0,0,6004
13,0,0,13,0,0,0,0,0,6005
40,2,0,40,0,0,0,0,0,6006
333,1307,492,233,96,1,2,0,1,6007
207,391,259,127,77,2,0,1,0,6008
27,2,0,27,0,0,0,0,0,6009
38,4,0,38,0,0,0,0,0,6010
25,0,0,24,1,0,0,0,0,6011
407,1374,757,283,117,3,4,0,0,6012
12,0,0,12,0,0,0,0,0,6013
9,1,0,8,1,0,0,0,0,6014
26,0,0,25,1,0,0,0,0,6015
241,383,257,106,135,0,0,0,0,6016
3,0,0,3,0,0,0,0,0,6017
15,3,0,15,0,0,0,0,0,6018
267,859,426,197,67,0,2,1,0,6019
23,1,0,23,0,0,0,0,0,6020
3,0,0,3,0,0,0,0,0,6021
10,0,0,10,0,0,0,0,0,6022
214,779,377,143,68,2,1,0,0,6023
5,1,0,5,0,0,0,0,0,6024
11,0,0,10,1,0,0,0,0,6025
248,433,303,172,73,0,3,0,0,6026
16,0,0,16,0,0,0,0,0,6027
20,0,0,20,0,0,0,0,0,6028
212,1006,496,178,32,1,0,0,1,6029
14,0,0,14,0,0,0,0,0,6030
13,0,0,13,0,0,0,0,0,6031
282,1591,438,168,109,2,0,3,0,6032
25,1,0,25,0,0,0,0,0,6033
8,0,0,8,0,0,0,0,0,6034
20,0,0,20,0,0,0,0,0,6035
224,545,231,108,111,2,2,0,1,6036
14,0,0,14,0,0,0,0,0,6037
21,0,0,21,0,0,0,0,0,6038
23,1,0,23,0,0,0,0,0,6039
195,294,274,115,77,1,2,0,0,6040
14,0,0,13,1,0,0,0,0,6041
11,0,0,11,0,0,0,0,0,6042
42,1,0,41,1,0,0,0,0,6043
160,1183,217,81,79,0,0,0,0,6044
9,0,0,9,0,0,0,0,0,6045
31,0,0,31,0,0,0,0,0,6046
182,1142,346,107,70,1,4,0,0,6047
29,0,0,29,0,0,0,0,0,6048
214,1550,388,157,56,1,0,0,0,6049
10,1,0,10,0,0,0,0,0,6050
159,175,233,122,36,0,1,0,0,6051
22,1,0,21,1,0,0,0,0,6052
14,0,0,14,0,0,0,0,0,6053
16,1,1,16,0,0,0,0,0,6054
13,0,0,13,0,0,0,0,0,6055
135,214,159,91,42,1,1,0,0,6056
8,0,0,8,0,0,0,0,0,6057
233,1168,404,155,76,2,0,0,0,6058
12,0,1,12,0,0,0,0,0,6059
33,1,0,33,0,0,0,0,0,6060
336,1532,428,226,104,2,2,1,1,6061
26,0,0,25,1,0,0,0,0,6062
233,405,333,181,48,3,1,0,0,6063
19,1,0,19,0,0,0,0,0,6064
20,0,0,20,0,0,0,0,0,6065
183,908,266,122,58,0,2,0,1,6066
